datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence,tic_change
20160705,AAPL,94.99,95.39,95.4,94.46,27553750.0,-0.8273173294292064,45.12048700419402,-76.97625848248943,8.61179687865096,67.63861829200738,0.0
20160705,AXP,59.15,60.22,60.39,58.96,4911838.0,-1.2500070577091762,42.44688070704197,-107.08534390057504,27.336127792928128,67.63861829200738,0.0
20160705,BA,126.97,128.43,129.0,126.63,4821034.0,-0.7492426709915208,47.221803710647976,-51.00706329280056,13.237232927683095,67.63861829200738,0.0
20160705,CAT,74.38,75.66,75.95,73.7,4773160.0,0.14284873044373114,50.32944876558593,6.2492174590231855,4.125015761258172,67.63861829200738,0.0
20160705,CSCO,28.33,28.23,28.615,28.22,22116570.0,0.0018304206336878792,51.20783646004946,-59.7063897797392,2.528410801370228,67.63861829200738,0.0
20160705,CVX,103.57,103.5,103.87,102.845,7763864.0,0.6668090444247525,55.481486358734514,92.6715578901727,2.508627882196464,67.63861829200738,0.0
20160705,DD,146.29462946294632,147.82478247824784,148.36483648364842,146.14461446144614,8040658.0,-2.41019251029607,41.733307938764774,-176.18747267534303,42.34697493041313,67.63861829200738,0.0
20160705,DIS,97.66,97.77,98.0,97.165,5684817.0,-0.6412389259738234,46.80512202858944,-48.07444809397149,8.132464929445359,67.63861829200738,0.0
20160705,GS,144.45,146.72,146.94,143.33,3942189.0,-2.699299324754236,43.21577315704536,-80.73897915051678,16.05049308372768,67.63861829200738,0.0
20160705,HD,129.35,129.6,130.48,128.503,4096529.0,-0.8106710653972016,48.902346335993954,3.1434641476349987,1.4123171550911202,67.63861829200738,0.0
20160705,IBM,151.68,151.19,152.0,150.76,2462590.0,-0.07146287571640643,52.92996727075975,6.78539569755922,3.735334826435696,67.63861829200738,0.0
20160705,INTC,32.68,32.5,32.73,32.455,20077350.0,0.2853264930542707,56.09413219272279,133.15148913879392,13.88826754158753,67.63861829200738,0.0
20160705,JNJ,122.27,121.36,123.23,121.34,9322055.0,1.7358251594626781,69.96654158432708,227.65833708768662,21.013314690394033,67.63861829200738,0.0
20160705,JPM,59.55,60.45,60.6,59.1,23333870.0,-0.829061615926797,44.73448978443175,-131.9124870801025,24.70097783557788,67.63861829200738,0.0
20160705,KO,45.43,45.16,45.67,45.15,12339040.0,-0.027121185786846524,52.851943055780104,90.47107460196895,3.1242850782882923,67.63861829200738,0.0
20160705,MCD,120.76,120.12,120.8,120.1,5191101.0,-1.1654600646375712,45.92422700266018,-57.79852054253281,20.70372593965088,67.63861829200738,0.0
20160705,MMM,175.63,174.86,175.78,173.51,2353554.0,1.4510392942894157,59.8406331088254,182.43249334484528,17.945160380652833,67.63861829200738,0.0
20160705,MRK,58.0,57.78,58.17,57.78,7393203.0,0.3924634356763477,57.49063741928134,170.138465176915,27.85281159951467,67.63861829200738,0.0
20160705,MSFT,51.17,50.83,51.28,50.74,24781550.0,-0.20442294575107667,49.26960652370375,-1.4650224458905534,2.0959664244073988,67.63861829200738,0.0
20160705,NKE,55.2,55.34,55.91,55.01,10243590.0,-0.31757145387651065,47.2391390316979,62.246971513701666,1.4094755910016632,67.63861829200738,0.0
20160705,PFE,35.81,35.54,35.92,35.45,20846870.0,0.2991519265078182,62.432932061289826,201.65693261636798,30.848791879423324,67.63861829200738,0.0
20160705,PG,85.44,84.48,85.95,84.45,11392740.0,0.6467659079165884,59.21697475830017,188.89778026180318,29.226622593641896,67.63861829200738,0.0
20160705,RTX,100.62,102.1,102.3422,100.2101,4311132.0,-0.022858113207860242,50.17723914937304,16.25619131966241,2.279831670497932,67.63861829200738,0.0
20160705,TRV,118.68,118.25,119.04,118.02,1406124.0,1.193152167788071,59.67420959305733,225.11201793293824,27.598978802525906,67.63861829200738,0.0
20160705,UNH,141.56,140.15,141.91,140.03,3665420.0,1.6327773244804007,62.39804313304044,118.4471385024202,24.34790974008206,67.63861829200738,0.0
20160705,V,74.67,74.25,74.97,73.83,11079250.0,-1.0934776407373192,45.151034802614745,-141.11491653606845,33.23539425821555,67.63861829200738,0.0
20160705,VZ,56.53,56.32,56.95,56.32,20700250.0,1.2192333707645773,68.74398128989118,149.1908281173167,68.57149392544216,67.63861829200738,0.0
20160705,WBA,83.52,82.88,84.97,82.7,7626766.0,0.7858004276211688,54.84802936987385,83.36287914188127,26.38951184335245,67.63861829200738,0.0
20160705,WMT,73.14,72.75,73.62,72.68,10628680.0,0.8084402940767603,60.63813473921793,228.85089824765728,18.193980277423414,67.63861829200738,0.0
20160705,XOM,93.02,93.12,93.6,92.25,10737650.0,0.9245212595315876,59.79863413120492,168.90146975968003,9.240109618334024,67.63861829200738,0.0
20160706,AAPL,95.53,94.6,95.66,94.37,30877540.0,-0.7427563302406384,46.128010619699715,-64.98017307357112,6.395814759653399,71.09344172593234,0.0
20160706,AXP,59.48,58.75,59.73,58.25,5484324.0,-1.2483054487308962,43.28722851418253,-107.88157781020887,31.255516892846604,71.09344172593234,0.0
20160706,BA,126.96,127.25,127.31,123.96,3978728.0,-0.8112719761400911,47.21167491648078,-93.13052505876443,21.825965812947725,71.09344172593234,0.0
20160706,CAT,74.83,74.59,74.87,73.46,3740499.0,0.12729432180613287,51.04772423312546,-10.285519653830614,5.469370319888197,71.09344172593234,0.0
20160706,CSCO,28.72,28.45,28.77,28.17,24843840.0,0.023139813701362755,53.40376622101268,-34.431857191898445,1.2524731875689226,71.09344172593234,0.0
20160706,CVX,104.58,103.26,104.6,102.46,6159936.0,0.7488295360272019,56.98599500182412,112.7320030742904,7.981134599521457,71.09344172593234,0.0
20160706,DD,144.37443744374437,144.82448244824485,145.15451545154517,142.54425442544257,8843160.0,-2.8140287318962294,40.14894438434916,-197.64605120959743,49.19794639429257,71.09344172593234,0.0
20160706,DIS,98.45,97.0,98.52,96.76,6219282.0,-0.5219768811922734,48.666544117947886,-24.359156026046115,3.5975734420108254,71.09344172593234,0.0
20160706,GS,145.58,142.94,145.9399,142.6241,2941364.0,-2.5791454728950214,44.20738678552529,-78.06621287098949,17.743118255423752,71.09344172593234,0.0
20160706,HD,131.57,129.2,131.61,129.03,4928617.0,-0.4693011672766261,52.556900712337274,45.73170242544594,6.29608973066884,71.09344172593234,0.0
20160706,IBM,152.37,151.85,152.41,149.92,2569393.0,0.07964960966580747,53.64179148962443,5.180849980550531,7.404304873033782,71.09344172593234,0.0
20160706,INTC,32.97,32.8,33.0,32.38,21056280.0,0.33027921795508064,57.41554474893751,150.45329743008858,18.62645452856366,71.09344172593234,0.0
20160706,JNJ,122.64,121.93,122.66,121.54,9332344.0,1.912081445694,70.52227896854392,207.467286596485,21.013314690394022,71.09344172593234,0.0
20160706,JPM,60.19,59.01,60.29,58.76,20427990.0,-0.8502540507359271,46.12024689767283,-120.03919222785964,26.497437883955367,71.09344172593234,0.0
20160706,KO,45.27,45.5,45.55,44.915,10902570.0,0.005813089956717477,51.95250166725781,58.85323446320361,2.240131137900246,71.09344172593234,0.0
20160706,MCD,120.63,119.29,120.96,119.0,5102400.0,-1.0644172151066869,45.69330061242454,-69.86674850439914,27.235899126086764,71.09344172593234,0.0
20160706,MMM,175.16,175.2,175.47,174.06,2383255.0,1.5824773763521591,59.080323883426225,160.94320492345327,17.945160380652833,71.09344172593234,0.0
20160706,MRK,59.16,58.27,59.27,58.07,14327510.0,0.5385928746142099,60.55535466084975,244.7523086612306,38.47899634251382,71.09344172593234,0.0
20160706,MSFT,51.38,50.78,51.54,50.39,28165990.0,-0.1317186167918507,49.875988453746125,-0.6865864298912658,6.16413474112098,71.09344172593234,0.0
20160706,NKE,55.8,54.88,55.81,54.82,7788334.0,-0.18818182538890935,48.886471316365736,75.37810008781071,3.547136586122797,71.09344172593234,0.0
20160706,PFE,35.86,35.82,35.9,35.38,25831470.0,0.3511263970965217,62.669125756424606,185.8746264061973,28.308210948274226,71.09344172593234,0.0
20160706,PG,85.03,85.37,85.5,84.74,8350701.0,0.7026040130161988,57.7873479532014,166.5172695063532,29.22662259364191,71.09344172593234,0.0
20160706,RTX,101.38,100.55,101.49,99.31,5227515.0,0.017008747289992243,51.67413280024086,-14.04279540147763,7.9019434088165745,71.09344172593234,0.0
20160706,TRV,118.76,118.38,118.97,118.045,1360410.0,1.3703198162105537,59.79051728233517,200.34539627678214,27.598978802525906,71.09344172593234,0.0
20160706,UNH,142.38,140.98,142.96,140.97,4083326.0,1.7454694673395466,63.42592807492088,146.23406159234457,30.536842022701173,71.09344172593234,0.0
20160706,V,74.06,74.12,74.75,73.83,11261900.0,-1.1542248568459286,44.13349514652111,-138.02215653499906,33.235394258215536,71.09344172593234,0.0
20160706,VZ,56.26,56.21,56.33,55.45,15752970.0,1.2381456799696622,67.06763632930054,119.50462792038802,43.05851642933215,71.09344172593234,0.0
20160706,WBA,81.55,82.15,82.8399,80.58,10537780.0,0.6533090292187325,50.93504590092681,22.787206757577966,9.283877293828608,71.09344172593234,0.0
20160706,WMT,73.82,73.26,73.98,73.17,11056920.0,0.8837626847991658,62.352238419418896,247.07087135931926,22.732180070213275,71.09344172593234,0.0
20160706,XOM,94.09,93.35,94.12,92.44,13137510.0,1.0361200613790658,61.80575101692112,184.33113890836518,13.69349089048885,71.09344172593234,0.0
20160707,AAPL,95.94,95.7,96.5,95.62,24460850.0,-0.6353338228394421,46.893789964712155,-32.72209849303487,0.60763340386817,66.45818590725641,0.0
20160707,AXP,59.81,59.48,60.3299,59.38,5077371.0,-1.2064217898592489,44.13111391507396,-82.5047861069702,25.15813850001127,66.45818590725641,0.0
20160707,BA,127.17,126.92,128.17,126.26,3050028.0,-0.8338730331523152,47.45651167861811,-58.25114653236144,17.810547798159714,66.45818590725641,0.0
20160707,CAT,75.05,75.07,75.73,74.38,3080727.0,0.13120702932020833,51.40313755999434,11.728258133888929,0.093305977200521,66.45818590725641,0.0
20160707,CSCO,28.74,28.72,28.9,28.61,17395210.0,0.041166947145253374,53.514753231842775,3.5333984539880117,4.412745201567693,66.45818590725641,0.0
20160707,CVX,103.05,104.89,105.0,102.1399,7701455.0,0.6825056529689562,54.11981382903581,76.89231076892841,10.910329702204521,66.45818590725641,0.0
20160707,DD,144.61446144614462,144.52445244524455,145.90459045904592,143.4143414341434,5475979.0,-3.079208714646228,40.441326175615494,-162.63367456367226,45.351393428607466,66.45818590725641,0.0
20160707,DIS,98.41,97.63,98.48,97.58,5131022.0,-0.4257803859225078,48.57750795516551,-3.7957433571606987,3.5975734420108387,66.45818590725641,0.0
20160707,GS,147.0,146.0,148.09,145.36,2574665.0,-2.342339515194567,45.44582939352565,-48.94667212311959,10.489686017625916,66.45818590725641,0.0
20160707,HD,131.16,131.25,132.18,130.56,3970509.0,-0.22920451014769586,51.84842787957582,67.6740110293876,9.985414754636832,66.45818590725641,0.0
20160707,IBM,152.6,152.75,153.6891,151.89,2138421.0,0.21548247303178414,53.882282070161956,44.820129511148345,1.1302644390091363,66.45818590725641,0.0
20160707,INTC,33.2,32.96,33.55,32.96,26105990.0,0.3800823019320134,58.441731500150006,199.18356305826958,27.33306890120696,66.45818590725641,0.0
20160707,JNJ,122.51,122.59,122.81,122.01,6058470.0,2.01801350532601,70.05114502893923,192.8346222008299,21.985936705524868,66.45818590725641,0.0
20160707,JPM,60.58,60.52,61.14,60.16,13769470.0,-0.8260571942389774,46.958654779796,-81.68338886783519,18.915661232270025,66.45818590725641,0.0
20160707,KO,45.09,45.42,45.52,44.97,9739821.0,0.01719107704975187,50.943535119181526,46.68743691919772,2.2401311379002578,66.45818590725641,0.0
20160707,MCD,120.92,120.89,121.24,120.41,3618132.0,-0.9499885755584928,46.3162495693863,-32.78827162108809,24.446462448060736,66.45818590725641,0.0
20160707,MMM,174.87,175.09,175.64,174.1301,1842372.0,1.6442880973260685,58.60504069905848,143.73412533053937,18.650996413799387,66.45818590725641,0.0
20160707,MRK,58.78,58.89,59.02,58.29,9343744.0,0.616630550424631,59.111165096563816,202.32792452632717,38.47899634251382,66.45818590725641,0.0
20160707,MSFT,51.38,51.42,51.61,51.07,19582210.0,-0.07325546884042211,49.875988453746125,17.998603977047093,5.229313104915163,66.45818590725641,0.0
20160707,NKE,55.92,55.8,55.975,55.56,6947255.0,-0.07509101303664778,49.214537900674,108.09315323796301,1.5040763136894495,66.45818590725641,0.0
20160707,PFE,35.77,35.79,35.93,35.555,18102350.0,0.3806662085595178,61.943929564959475,178.00662761932873,28.940293261796562,66.45818590725641,0.0
20160707,PG,84.83,85.23,85.24,84.525,7905678.0,0.7223905168632854,57.09181183476332,141.53086444576527,25.319295221177,66.45818590725641,0.0
20160707,RTX,101.97,101.53,102.14,101.37,3051601.0,0.0951151622408446,52.81267771076038,69.41283213260444,3.3135682602816314,66.45818590725641,0.0
20160707,TRV,117.51,118.7,118.79,117.05,1237142.0,1.3937950984081198,57.12726531389229,146.50146270172638,18.317791205434858,66.45818590725641,0.0
20160707,UNH,140.8,142.37,142.66,139.95,3515538.0,1.6878297562766136,60.1485559643279,110.78299130295477,20.31586818551958,66.45818590725641,0.0
20160707,V,74.51,74.32,75.29,74.27,8799705.0,-1.1527678340609668,45.07806782298646,-109.90112239968788,25.968078380655363,66.45818590725641,0.0
20160707,VZ,55.38,56.1,56.14,55.1,13562120.0,1.1686536637631733,61.97234730894171,95.6523401481366,34.31636305319712,66.45818590725641,0.0
20160707,WBA,80.5,81.52,81.97,80.38,5559952.0,0.4582994261487983,49.0072816255857,-1.3305517588095714,7.812396214296838,66.45818590725641,0.0
20160707,WMT,73.53,73.73,73.9321,73.15,7480831.0,0.9095706811224318,61.176904533333136,197.6914489395361,22.329166604808307,66.45818590725641,0.0
20160707,XOM,92.96,94.34,94.49,92.35,12235560.0,1.0216049339219069,58.60896315980697,147.45037447420847,16.798681063404235,66.45818590725641,0.0
20160708,AAPL,96.68,96.49,96.89,96.05,28877500.0,-0.4848992791736748,48.26682274696028,-11.352438392653596,3.7519644581306806,59.25215886154048,0.0
20160708,AXP,61.49,60.68,61.6,60.55,5768125.0,-1.0258414669272111,48.19110890775803,-41.09884024979229,13.251422459620331,59.25215886154048,0.0
20160708,BA,130.09,128.6,130.46,127.66,3597500.0,-0.6091431144792239,50.74272634008224,7.768001981376063,7.705688550944635,59.25215886154048,0.0
20160708,CAT,77.37,75.92,77.43,75.78,5482567.0,0.3178485291751514,54.9697334159233,84.82995093682598,9.639354947832876,59.25215886154048,0.0
20160708,CSCO,29.26,28.91,29.28,28.88,24646250.0,0.09630311212670506,56.313509636337315,84.03887255423021,13.102535259189015,59.25215886154048,0.0
